Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Australia,AUS,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..,..,..,..
Australia,AUS,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,..,..,..,..
Australia,AUS,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,12.32120193,12.45462256,12.49789229,..
Australia,AUS,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,100,100,..,..
Australia,AUS,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,..,..,..,..
Australia,AUS,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,..,..,..,..
Australia,AUS,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,96.875,96.875,96.875,96.875
Australia,AUS,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..
Australia,AUS,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..
Australia,AUS,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,172.4271486,..,..,..
Australia,AUS,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,86.42433336,86.51927255,84.12883665,..
Australia,AUS,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,82.92693573,83.10684952,80.5471091,..
Australia,AUS,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,90.36098774,90.33314959,88.15749412,..
Australia,AUS,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,8.191703364,8.590672402,10.3338959,..
Australia,AUS,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,9.539380747,9.911878425,12.25490977,..
Australia,AUS,Voice and Accountability: Percentile Rank,VA.PER.RNK,93.23671722,93.71981049,93.23671722,..
Australia,AUS,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10,10,..
Australia,AUS,Voice and Accountability: Estimate,VA.EST,1.298030496,1.358394265,1.319480419,..
Australia,AUS,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..
Australia,AUS,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,..,..,..,..
Australia,AUS,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..,..,..,..
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.241,86.362,86.488,86.617
Australia,AUS,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..
Australia,AUS,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,..,..,..,..
Australia,AUS,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,..,..,..,..
Australia,AUS,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,14.221,11.27,8.15,8.393
Australia,AUS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,14.2,11.228,8.233,8.569
Australia,AUS,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,15.247,12.648,9.054,9.347
Australia,AUS,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,15.24,12.608,9.168,9.568
Australia,AUS,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,13.149,9.838,7.216,7.376
Australia,AUS,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,13.117,9.797,7.263,7.501
Australia,AUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.456,5.116,3.701,3.662
Australia,AUS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,6.349,5.012,3.631,3.551
Australia,AUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.551,5.209,3.764,3.763
Australia,AUS,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,90,88,..,..
Australia,AUS,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,87,87,87,..
Australia,AUS,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,23.71838801,34.17633783,35.55673101,24.47584342
Australia,AUS,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,6.425256469,6.354782327,7.211184617,6.429335398
Australia,AUS,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..,..,..,..
Australia,AUS,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..,..,..,..
Australia,AUS,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..,..,..,..
Australia,AUS,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..,..,..,..
Australia,AUS,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..,..,..,..
Australia,AUS,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..,..,..,..
Australia,AUS,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..,..,..,..
Australia,AUS,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..,..,..,..
Australia,AUS,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..
Australia,AUS,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..,..,..,..
Australia,AUS,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..,..,..,..
Australia,AUS,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..,..,..,..
Australia,AUS,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..,..,..,..
Australia,AUS,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..,..,..,..
Australia,AUS,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..,..,..,..
Australia,AUS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.093158656,13.35787528,..,..
Australia,AUS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,571903.1199,..,..,..
Australia,AUS,Total fisheries production (metric tons),ER.FSH.PROD.MT,279170.58,289687.29,290289.75,..
Australia,AUS,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..
Australia,AUS,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..
Australia,AUS,Time required to build a warehouse (days),IC.WRH.DURS,..,..,..,..
Australia,AUS,Time required to enforce a contract (days),IC.LGL.DURS,..,..,..,..
Australia,AUS,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100,100,100,..
Australia,AUS,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,100,100,100,..
Australia,AUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,..
Australia,AUS,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,0.566489995,1.021499991,1.646520019,..
Australia,AUS,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,28.42747363,28.24166856,28.00468949,27.7524919
Australia,AUS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,24.88873042,25.46847329,26.03610743,26.60236369
Australia,AUS,Age dependency ratio (% of working-age population),SP.POP.DPND,53.31620405,53.71014185,54.04079691,54.3548556
Australia,AUS,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0.427517392,0.535047687,..,..
Australia,AUS,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.25247984,47.2592375,..,..
Australia,AUS,Agricultural land (sq. km),AG.LND.AGRI.K2,3557750,3635190,..,..
Australia,AUS,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,..,..,..,..
Australia,AUS,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,..,..,..,..
Australia,AUS,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,..,..,..,..
Australia,AUS,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,59880.705,..,..,..
Australia,AUS,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,..,..,..,..
Australia,AUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.009273415,2.300252621,2.675528808,2.383387969
Australia,AUS,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,25612156931,31499881575,36452156960,37634606866
Australia,AUS,"Air transport, passengers carried",IS.AIR.PSGR,23346254,24572955,..,..
Australia,AUS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..,..,..,..
Australia,AUS,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,62.32283249,..,..,..
Australia,AUS,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.441598554,..,..,..
Australia,AUS,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,129.66,123.59,..,..
Australia,AUS,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..
Australia,AUS,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..
Australia,AUS,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..
Australia,AUS,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..
Australia,AUS,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..
Australia,AUS,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,..,..,..,..
Australia,AUS,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..
Australia,AUS,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..
Australia,AUS,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,6.374322504,6.169337637,5.864733504,..
Australia,AUS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.5,12.1,11.6,..
Belgium,BEL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,..
Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,..
Belgium,BEL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,..
Belgium,BEL,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,0,..,..,..
Belgium,BEL,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,0.1,..,..,..
Belgium,BEL,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,34.96754814,34.73208182,34.46867893,..
Belgium,BEL,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,100,100,100,..
Belgium,BEL,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,..,..,..,..
Belgium,BEL,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,..,..,..,..
Belgium,BEL,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,100,100,100,100
Belgium,BEL,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..
Belgium,BEL,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..
Belgium,BEL,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,111.6675445,..,..,..
Belgium,BEL,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,85.28370604,85.86049313,84.94279422,..
Belgium,BEL,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,81.95986567,82.49510613,81.41536075,..
Belgium,BEL,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,89.05509013,89.65468991,88.89832185,..
Belgium,BEL,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,10.88985386,10.64933572,11.40411886,..
Belgium,BEL,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,12.71801367,12.76736799,13.70918892,..
Belgium,BEL,Voice and Accountability: Percentile Rank,VA.PER.RNK,90.82125854,90.33816528,92.75362396,..
Belgium,BEL,Voice and Accountability: Number of Sources,VA.NO.SRC,9,9,9,..
Belgium,BEL,Voice and Accountability: Estimate,VA.EST,1.278445244,1.271479845,1.292608738,..
Belgium,BEL,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,0.4,..,..,..
Belgium,BEL,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,..,..,..,..
Belgium,BEL,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..,..,..,..
Belgium,BEL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,98.079,98.117,98.153,98.189
Belgium,BEL,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..
Belgium,BEL,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,..,..,..,..
Belgium,BEL,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,..,..,..,..
Belgium,BEL,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,15.331,18.209,16.397,16.083
Belgium,BEL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,15.347,18.228,16.43,16.087
Belgium,BEL,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,15.51,19.92,18.118,17.619
Belgium,BEL,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,15.526,19.946,18.168,17.836
Belgium,BEL,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,15.119,16.182,14.444,14.353
Belgium,BEL,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,15.135,16.198,14.468,14.142
Belgium,BEL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.545,6.248,5.57,5.528
Belgium,BEL,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,5.352,5.837,5.257,5.05
Belgium,BEL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.728,6.617,5.829,5.946
Belgium,BEL,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,67,78,..,..
Belgium,BEL,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,87,87,87,..
Belgium,BEL,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,18.91938201,21.3186823,22.80567432,20.14641065
Belgium,BEL,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,19.4936641,20.34660139,22.31387318,21.48042188
Belgium,BEL,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..,..,..,..
Belgium,BEL,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..,..,..,..
Belgium,BEL,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..,..,..,..
Belgium,BEL,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..,..,..,..
Belgium,BEL,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..,..,..,..
Belgium,BEL,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..,..,..,..
Belgium,BEL,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..,..,..,..
Belgium,BEL,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..,..,..,..
Belgium,BEL,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..
Belgium,BEL,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..,..,..,..
Belgium,BEL,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..,..,..,..
Belgium,BEL,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..,..,..,..
Belgium,BEL,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..,..,..,..
Belgium,BEL,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..,..,..,..
Belgium,BEL,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..,..,..,..
Belgium,BEL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.028487638,0.044891429,..,..
Belgium,BEL,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,100063.4878,..,..,..
Belgium,BEL,Total fisheries production (metric tons),ER.FSH.PROD.MT,20162.8,18160,18953,..
Belgium,BEL,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..
Belgium,BEL,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..
Belgium,BEL,Time required to build a warehouse (days),IC.WRH.DURS,..,..,..,..
Belgium,BEL,Time required to enforce a contract (days),IC.LGL.DURS,..,..,..,..
Belgium,BEL,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100,100,100,..
Belgium,BEL,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,100,100,100,..
Belgium,BEL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,..
Belgium,BEL,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,0.96351999,1.131710052,..,..
Belgium,BEL,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,26.2402943,26.11809734,25.94024801,25.70530175
Belgium,BEL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,30.0124259,30.38912178,30.95376735,31.60846402
Belgium,BEL,Age dependency ratio (% of working-age population),SP.POP.DPND,56.2527202,56.50721912,56.89401536,57.31376577
Belgium,BEL,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..
Belgium,BEL,Agricultural land (% of land area),AG.LND.AGRI.ZS,45.06635733,45.10138705,..,..
Belgium,BEL,Agricultural land (sq. km),AG.LND.AGRI.K2,13646.093,13656.7,..,..
